target,redirectURL,title,generator,statewideAlerts,stateTemplate,JQuery,GoogleAnalytics,errorcode,errormessage
https://www.pestboard.ca.gov/,,Department of Consumer Affairs Structural Pest Control Board,,,https://www.pestboard.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-13SQD8E90R,G-69TD0KNT0F,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-27",,
https://www.placer.ca.gov/,,"Placer County, CA | Official Website",,,,https://www.placer.ca.gov/Assets/Scripts/jQuery/jquery-2.2.4.min.js,"G-5CJ5XHZRX6,GTM-K73C5PS,GTM-WKGQMK5,UA-1464228-1",,
https://www.pmbc.ca.gov/,,Podiatric Medical Board of California,,,https://www.pmbc.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-RDB9KYCDHS,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-19",,
https://www.portsanluis.com/,,Port San Luis Harbor District - Official Website | Official Website,,,,https://www.portsanluis.com/Assets/Scripts/jQuery/jquery-2.2.4.min.js,"G-LVMV505JJZ,GTM-K73C5PS,GTM-WKGQMK5",,
https://www.publicadvocates.cpuc.ca.gov/,,California Public Advocates Office,,,,,"G-SXHD1QGZTZ,UA-1915322-1",,
https://www.publicpay.ca.gov/,,GCC,,,,https://www.publicpay.ca.gov/scripts/jquery-3.5.1.min.js,GTM-KX7MF5M,,
https://www.rcb.ca.gov/,,Respiratory Care Board of California,,,https://www.rcb.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-05Q6QKZSH6,G-69TD0KNT0F,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-24",,
https://www.rebuildingca.ca.gov/,,Rebuilding California,Gatsby 3.14.2,,,,"G-1DPHTF62LS,G-69TD0KNT0F,UA-21431721-40,UA-3419582-2",,
https://www.rgsjpa.org/,,Regional Government Services Authority,All in One SEO (AIOSEO) 4.6.2,,,https://www.rgsjpa.org/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,"G-746Y7WGWEY,GTM-MGMNGR6",,
https://www.rn.ca.gov/,,California Board of Registered Nursing,,,https://www.rn.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-FBDG3R1ZL6,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-23",,
https://www.sacramento.ca.gov/,,New City of Sacramento Website,,,,,,,
https://www.sandiegocounty.gov/,,SanDiegoCounty.gov,,,,https://www.sandiegocounty.gov/etc.clientlibs/clientlibs/granite/jquery.js,,,
https://www.sbac.ca.gov/,,Santa Barbara County Office of Arts & Culture,,,,,"G-49479F72BE,G-A9EB87C1B7,G-CBB595ED36,G-CBDE5D1BCB,G-COLLECTION",,
https://www.sco.ca.gov/,,Home,,,,,GTM-5D5F2SV,,
https://www.senate.ca.gov/,,Homepage | California State Senate,,,,,G-CRN4TZH1YT,,
https://www.sgc.ca.gov/,,"Strategic Growth Council, California",,https://alert.cdt.ca.gov/,https://www.sgc.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.6.0.min.js,"G-69TD0KNT0F,G-GN1F20H06C",,
https://www.simivalley.org/,,"City of Simi Valley, CA | Home",,,,,"G-COMMISSION,G-EPDQWJJ3BS,G-RL9ZXFSXCE,GTM-TS3H7JB",,
https://www.slc.ca.gov/,,CA State Lands Commission | California State lands Commission,CAWeb v.1.4.28,,,https://www.slc.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.6.0,"G-35QSDZJPYH,G-69TD0KNT0F,G-75V2BNQ3DR",,
https://www.slocity.org/,,"City of San Luis Obispo, CA | City of San Luis Obispo | Home",,,,,"G-EPDQWJJ3BS,G-NHL5LG02HZ,UA-11586192-1",,
https://www.sos.ca.gov/,,Home :: California Secretary of State,,,,https://www.sos.ca.gov/concrete/js/jquery.js?ccm_nocache=1a72ca0f3692b16db9673a9a89faff0649086c52,G-MSJG9B0DQE,,
https://www.spb.ca.gov/,,State Personnel Board,,https://alert.cdt.ca.gov/,https://www.spb.ca.gov/Scripts/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js,"G-7PSLJD4L8Y,UA-21431721-16,UA-3419582-2",,
https://www.statebarcourt.ca.gov/,,The State Bar Court of California Home Page,,,,,G-E3V3RY8CPC,,
https://www.sunnyvale.ca.gov/,,"Sunnyvale, CA | Home",,,,,"G-EPDQWJJ3BS,G-WVHV5Y34FM",,
https://www.tam.ca.gov/,,Transportation Authority of Marin,Powered by WPBakery Page Builder - drag and drop page builder for WordPress.,,,https://www.tam.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-CXFH9862CN,,
https://www.taxcredit.film.ca.gov/,https://www.taxcredit.film.ca.gov/Login.aspx?ReturnUrl=%2f,Login - Film & TV Tax Credit Program 3.0,,,https://www.taxcredit.film.ca.gov/Public/Template/js/cagov.core.min.js,https://code.jquery.com/jquery-1.10.1.min.js,"UA-20973992-20,UA-3419582-2",,
https://www.taxes.ca.gov/,,California Tax Service Center,,,https://www.taxes.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.4.1.min.js,"G-69TD0KNT0F,G-N8DVBV2ZB1,UA-24087628-3,UA-3419582-2",,
https://www.tcwd.ca.gov/,,Trabuco Canyon Water District | Home,,,,,"G-EPDQWJJ3BS,G-_ELNYOMCMK",,
https://www.tomalescsd.ca.gov/,,Tomales Village CSD,,,,,"G-49312CDDFE,G-789721894B,G-A9EB87C1B7,G-CC62B0E68D,G-COLLECTION",,
https://www.treasurer.ca.gov/,,State Treasurer's Office,,https://alert.cdt.ca.gov/,,https://code.jquery.com/jquery-2.2.4.min.js,"UA-1867705-1,UA-3419582-2",,
https://www.trinidad.ca.gov/,,Home Page | Trinidad CA,Drupal 10 (https://www.drupal.org),,,,G-1F2ZXJ4JW4,,
https://www.ttsa.ca.gov/,,"Tahoe-Truckee Sanitation Agency, CA |",Drupal 7 (https://www.drupal.org),,,https://www.ttsa.ca.gov/misc/jquery.js?v=1.4.4,,,
https://www.tulare.ca.gov/,,City of Tulare | Home,,,,,"G-3C4EEVW8L1,G-EPDQWJJ3BS",,
https://www.vision.ca.gov/,,,,,,,,ECONNREFUSED,connect ECONNREFUSED 134.186.52.58:443
https://www.visitcalifornia.com/,,Visit California - Official Travel & Tourism Website,,,,,GTM-MTP25B5,,
https://www.vmb.ca.gov/,,Welcome to the California Veterinary Medical Board (VMB),,,https://www.vmb.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-3.5.1.min.js,"G-69TD0KNT0F,G-DB8SK5JY7K,GTM-M683DJB,GTM-NBQCVZC,UA-3419582-2,UA-64276560-28",,
https://www.waterboards.ca.gov/,,Home Page | California State Water Resources Control Board,,https://alert.cdt.ca.gov/,https://www.waterboards.ca.gov/js/cagov.core.js,https://code.jquery.com/jquery-latest.min.js,"G-C2B09DREVM,GTM-5PXRWRP,UA-3419582-2,UA-5950478-1",,
https://www.waterresilience.ca.gov/,,waterresilience.ca.gov — Domain default page,,,,,,,
https://www.wca.ca.gov/,,Watershed Conservation Authority,,,,,,,
https://www.wdtip.ca.gov/,,Welfare Data Tracking Implementation Project|Home page,,,https://www.wdtip.ca.gov/js/cagov.core.js,https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js,,,
https://www.wheatland.ca.gov/,,City of Wheatland – Wheatland City Hall,,,,https://e4ki3oz9tby.exactdn.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,,,
https://www.ych.ca.gov/,,Yolo County Housing Authority,"Powered by LayerSlider 7.1.1 - Multi-Purpose, Responsive, Parallax, Mobile-Friendly Slider Plugin for WordPress.",,,https://www.ych.ca.gov/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,G-CY5VGQ3JWN,,
